CoinID,Year,CoinType,Nation
35565,2002,10cent,French
35566,2002,10cent,French
35567,2002,1euro,French
35568,2002,1euro,French
35569,2002,2euro,French
35570,2002,2euro,French
35571,2002,1cent,French
35572,2002,1cent,French
35573,2002,1cent,French
35574,2002,1cent,French
35575,2002,5cent,French
35576,2002,5cent,French
35577,2002,5cent,French
35578,2002,5cent,French
35579,2002,20cent,French
35580,2002,1euro,French
35581,2002,2euro,French
35582,2002,2euro,French
35583,2002,2euro,French
35584,2002,50cent,French
35585,2002,1euro,French
35586,2002,2cent,French
35587,2002,2cent,French
35588,2002,20cent,French
35589,2002,2euro,French
35590,2002,1cent,French
35591,2002,1cent,French
35592,2002,1cent,French
35593,2002,2cent,French
35594,2002,2cent,French
35595,2002,2cent,French
35596,2002,5cent,French
35597,2002,5cent,French
35598,2002,10cent,French
35599,2002,20cent,French
35600,2002,20cent,French
35601,2002,20cent,French
35602,2002,1euro,French
35603,2002,1euro,French
35604,2002,5cent,French
35605,2002,5cent,French
35606,2002,10cent,French
35607,2002,20cent,French
35608,2002,50cent,French
35609,2002,1euro,French
35610,2002,1euro,French
35611,2002,1euro,French
35612,2002,1euro,French
35613,2002,1euro,French
35614,2002,2euro,French
35615,2002,2euro,French
35616,2002,10cent,French
35617,2002,10cent,French
35618,2002,10cent,French
35619,2002,1euro,French
35620,2002,1cent,French
35621,2002,2cent,French
35622,2002,2cent,French
35623,2002,2cent,French
35624,2002,10cent,French
35625,2002,1euro,French
35626,2002,1euro,French
35627,2002,2euro,French
35628,2002,2cent,French
35629,2002,10cent,French
35630,2002,10cent,French
35631,2002,10cent,French
35632,2002,20cent,French
35633,2002,20cent,French
35634,2002,20cent,French
35635,2002,20cent,French
35636,2002,50cent,French
35637,2002,1cent,French
35638,2002,2cent,French
35639,2002,5cent,French
35640,2002,10cent,French
35641,2002,10cent,French
35642,2002,10cent,French
35643,2002,10cent,French
35644,2002,10cent,French
35645,2002,50cent,French
35646,2002,1euro,French
35647,2002,1cent,French
35648,2002,1cent,French
35649,2002,1cent,French
35650,2002,5cent,French
35651,2002,5cent,French
35652,2002,20cent,French
35653,2002,20cent,French
35654,2002,20cent,French
35655,2002,20cent,French
35656,2002,1euro,French
35657,2002,2euro,French
35658,2002,2euro,French
35659,2002,2euro,French
35660,2002,1cent,French
35661,2002,1cent,French
35662,2002,1cent,French
35663,2002,50cent,French
35664,2002,2euro,French
35665,2002,2euro,French
35666,2002,1euro,French
35667,2002,1euro,French
35668,2002,2euro,French
35669,2002,2euro,French
35670,2002,1cent,French
35671,2002,5cent,French
35672,2002,5cent,French
35673,2002,20cent,French
35674,2002,20cent,French
35675,2002,1euro,French
35676,2002,1euro,French
35677,2002,2cent,French
35678,2002,2cent,French
35679,2002,20cent,French
35680,2002,20cent,French
35681,2002,20cent,French
35682,2002,50cent,French
35683,2002,1euro,French
35684,2002,1euro,French
35685,2002,1euro,French
35686,2002,1cent,French
35687,2002,1cent,French
35688,2002,1cent,French
35689,2002,1cent,French
35690,2002,2cent,French
35691,2002,2cent,French
35692,2002,10cent,French
35693,2002,10cent,French
35694,2002,50cent,French
35695,2002,1euro,French
35696,2002,1cent,French
35697,2002,1cent,French
35698,2002,1cent,French
35699,2002,2cent,French
35700,2002,2cent,French
35701,2002,5cent,French
35702,2002,20cent,French
35703,2002,20cent,French
35704,2002,50cent,French
35705,2002,2euro,French
35706,2002,1cent,French
35707,2002,1cent,French
35708,2002,1cent,French
35709,2002,1cent,French
35710,2002,5cent,French
35711,2002,5cent,French
35712,2002,50cent,French
35713,2002,50cent,French
35714,2002,1euro,French
35715,2002,2euro,French
35716,2002,2euro,French
35717,2002,1cent,French
35718,2002,1cent,French
35719,2002,1cent,French
35720,2002,2cent,French
35721,2002,2cent,French
35722,2002,2cent,French
35723,2002,2cent,French
35724,2002,5cent,French
35725,2002,5cent,French
35726,2002,5cent,French
35727,2002,5cent,French
35728,2002,10cent,French
35729,2002,10cent,French
35730,2002,1euro,French
35731,2002,2euro,French
35732,2002,2euro,French
35733,2002,2euro,French
35734,2002,5cent,French
35735,2002,5cent,French
35736,2002,2euro,French
35737,2002,2euro,French
35738,2002,1cent,French
35739,2002,1cent,French
35740,2002,1cent,French
35741,2002,2cent,French
35742,2002,10cent,French
35743,2002,10cent,French
35744,2002,50cent,French
35745,2002,1euro,French
35746,2002,1euro,French
35747,2002,1euro,French
35748,2002,2euro,French
35749,2002,1cent,French
35750,2002,1cent,French
35751,2002,1cent,French
35752,2002,5cent,French
35753,2002,5cent,French
35754,2002,5cent,French
35755,2002,10cent,French
35756,2002,10cent,French
35757,2002,50cent,French
35758,2002,1euro,French
35759,2002,1euro,French
35760,2002,2cent,French
35761,2002,2cent,French
35762,2002,5cent,French
35763,2002,5cent,French
35764,2002,5cent,French
35765,2002,50cent,French
35766,2002,2euro,French
35767,2002,1cent,French
35768,2002,1cent,French
35769,2002,2cent,French
35770,2002,2cent,French
35771,2002,5cent,French
35772,2002,5cent,French
35773,2002,5cent,French
35774,2002,5cent,French
35775,2002,5cent,French
35776,2002,10cent,French
35777,2002,10cent,French
35778,2002,50cent,French
35779,2002,1euro,French
35780,2002,2euro,French
35781,2002,1cent,French
35782,2002,1cent,French
35783,2002,1cent,French
35784,2002,5cent,French
35785,2002,5cent,French
35786,2002,10cent,French
35787,2002,50cent,French
35788,2002,1euro,French
35789,2002,1euro,French
35790,2002,2euro,French
35791,2002,2euro,French
35792,2002,1cent,French
35793,2002,5cent,French
35794,2002,10cent,French
35795,2002,2euro,French
35796,2002,2euro,French
35797,2002,1cent,French
35798,2002,1cent,French
35799,2002,1cent,French
35800,2002,5cent,French
35801,2002,5cent,French
35802,2002,50cent,French
35803,2002,50cent,French
35804,2002,50cent,French
35805,2002,50cent,French
35806,2002,1euro,French
35807,2002,5cent,French
35808,2002,5cent,French
35809,2002,50cent,French
35810,2002,50cent,French
35811,2002,50cent,French
35812,2002,1euro,French
35813,2002,2euro,French
35814,2002,2euro,French
35815,2002,2cent,French
35816,2002,2cent,French
35817,2002,10cent,French
35818,2002,10cent,French
35819,2002,10cent,French
35820,2002,20cent,French
35821,2002,20cent,French
35822,2002,20cent,French
35823,2002,1euro,French
35824,2002,2euro,French
35825,2002,1cent,French
35826,2002,1cent,French
35827,2002,5cent,French
35828,2002,5cent,French
35829,2002,5cent,French
35830,2002,20cent,French
35831,2002,20cent,French
35832,2002,20cent,French
35833,2002,50cent,French
35834,2002,1euro,French
35835,2002,1euro,French
35836,2002,1euro,French
35837,2002,2euro,French
35838,2002,1cent,French
35839,2002,1cent,French
35840,2002,10cent,French
35841,2002,50cent,French
35842,2002,1euro,French
35843,2002,2euro,French
35844,2002,2euro,French
35845,2002,1cent,French
35846,2002,1cent,French
35847,2002,1cent,French
35848,2002,5cent,French
35849,2002,5cent,French
35850,2002,5cent,French
35851,2002,20cent,French
35852,2002,20cent,French
35853,2002,1euro,French
35854,2002,1euro,French
35855,2002,1euro,French
35856,2002,2euro,French
35857,2002,1cent,French
35858,2002,1cent,French
35859,2002,1cent,French
35860,2002,5cent,French
35861,2002,5cent,French
35862,2002,5cent,French
35863,2002,5cent,French
35864,2002,5cent,French
35865,2002,10cent,French
35866,2002,10cent,French
35867,2002,10cent,French
35868,2002,20cent,French
35869,2002,20cent,French
35870,2002,50cent,French
35871,2002,1euro,French
35872,2002,1euro,French
35873,2002,2cent,French
35874,2002,2cent,French
35875,2002,1euro,French
35876,2002,1euro,French
35877,2002,1cent,French
35878,2002,10cent,French
35879,2002,10cent,French
35880,2002,20cent,French
35881,2002,50cent,French
35882,2002,1euro,French
35883,2002,2euro,French
35884,2002,1cent,French
35885,2002,1cent,French
35886,2002,1cent,French
35887,2002,1cent,French
35888,2002,5cent,French
35889,2002,5cent,French
35890,2002,5cent,French
35891,2002,1euro,French
35892,2002,1euro,French
35893,2002,1euro,French
35894,2002,2euro,French
35895,2002,2euro,French
35896,2002,1cent,French
35897,2002,2cent,French
35898,2002,2cent,French
35899,2002,2cent,French
35900,2002,5cent,French
35901,2002,20cent,French
35902,2002,20cent,French
35903,2002,20cent,French
35904,2002,1euro,French
35905,2002,1euro,French
35906,2002,1euro,French
35907,2002,1euro,French
35908,2002,2euro,French
35909,2002,1cent,French
35910,2002,1cent,French
35911,2002,1cent,French
35912,2002,1cent,French
35913,2002,2cent,French
35914,2002,2cent,French
35915,2002,5cent,French
35916,2002,10cent,French
35917,2002,10cent,French
35918,2002,10cent,French
35919,2002,20cent,French
35920,2002,20cent,French
35921,2002,20cent,French
35922,2002,20cent,French
35923,2002,20cent,French
35924,2002,50cent,French
35925,2002,2euro,French
35926,2002,2euro,French
35927,2002,2euro,French
35928,2002,2euro,French
35929,2002,1cent,French
35930,2002,1cent,French
35931,2002,10cent,French
35932,2002,20cent,French
35933,2002,20cent,French
35934,2002,20cent,French
35935,2002,50cent,French
35936,2002,2euro,French
35937,2002,2euro,French
35938,2002,2euro,French
35939,2002,10cent,French
35940,2002,10cent,French
35941,2002,20cent,French
35942,2002,20cent,French
35943,2002,20cent,French
35944,2002,50cent,French
35945,2002,2euro,French
35946,2002,2euro,French
35947,2002,5cent,French
35948,2002,5cent,French
35949,2002,5cent,French
35950,2002,10cent,French
35951,2002,10cent,French
35952,2002,50cent,French
35953,2002,1euro,French
35954,2002,2euro,French
35955,2002,2euro,French
35956,2002,2euro,French
35957,2002,5cent,French
35958,2002,5cent,French
35959,2002,5cent,French
35960,2002,10cent,French
35961,2002,10cent,French
35962,2002,20cent,French
35963,2002,1euro,French
35964,2002,1euro,French
35965,2002,1euro,French
35966,2002,1euro,French
35967,2002,2euro,French
35968,2002,1cent,French
35969,2002,2cent,French
35970,2002,2cent,French
35971,2002,2cent,French
35972,2002,2cent,French
35973,2002,5cent,French
35974,2002,5cent,French
35975,2002,10cent,French
35976,2002,10cent,French
35977,2002,10cent,French
35978,2002,20cent,French
35979,2002,20cent,French
35980,2002,20cent,French
35981,2002,50cent,French
35982,2002,1euro,French
35983,2002,1euro,French
35984,2002,1euro,French
35985,2002,1euro,French
35986,2002,2euro,French
35987,2002,2euro,French
35988,2002,2cent,French
35989,2002,2cent,French
35990,2002,5cent,French
35991,2002,10cent,French
35992,2002,10cent,French
35993,2002,10cent,French
35994,2002,50cent,French
35995,2002,1euro,French
35996,2002,1euro,French
35997,2002,2euro,French
35998,2002,2euro,French
35999,2002,1cent,French
36000,2002,2cent,French
36001,2002,5cent,French
36002,2002,5cent,French
36003,2002,10cent,French
36004,2002,20cent,French
36005,2002,20cent,French
36006,2002,50cent,French
36007,2002,1euro,French
36008,2002,1euro,French
36009,2002,1euro,French
36010,2002,1euro,French
36011,2002,2euro,French
36012,2002,2euro,French
36013,2002,1cent,French
36014,2002,2cent,French
36015,2002,2cent,French
36016,2002,2cent,French
36017,2002,5cent,French
36018,2002,10cent,French
36019,2002,10cent,French
36020,2002,10cent,French
36021,2002,10cent,French
36022,2002,20cent,French
36023,2002,20cent,French
36024,2002,50cent,French
36025,2002,1euro,French
36026,2002,1euro,French
36027,2002,2euro,French
36028,2002,2euro,French
36029,2002,2euro,French
36030,2002,1cent,French
36031,2002,1cent,French
36032,2002,2cent,French
36033,2002,10cent,French
36034,2002,10cent,French
36035,2002,20cent,French
36036,2002,50cent,French
36037,2002,1euro,French
36038,2002,1euro,French
36039,2002,1euro,French
36040,2002,2euro,French
36041,2002,1cent,French
36042,2002,1cent,French
36043,2002,2cent,French
36044,2002,2cent,French
36045,2002,2cent,French
36046,2002,5cent,French
36047,2002,10cent,French
36048,2002,10cent,French
36049,2002,10cent,French
36050,2002,20cent,French
36051,2002,1euro,French
36052,2002,1euro,French
36053,2002,2euro,French
36054,2002,5cent,French
36055,2002,5cent,French
36056,2002,10cent,French
36057,2002,20cent,French
36058,2002,20cent,French
36059,2002,20cent,French
36060,2002,50cent,French
36061,2002,50cent,French
36062,2002,1euro,French
36063,2002,1cent,French
36064,2002,1cent,French
36065,2002,1cent,French
36066,2002,1cent,French
36067,2002,1cent,French
36068,2002,1cent,French
36069,2002,1cent,French
36070,2002,1cent,French
36071,2002,1cent,French
36072,2002,2cent,French
36073,2002,2cent,French
36074,2002,2cent,French
36075,2002,2cent,French
36076,2002,2cent,French
36077,2002,2cent,French
36078,2002,2cent,French
36079,2002,2cent,French
36080,2002,5cent,French
36081,2002,5cent,French
36082,2002,5cent,French
36083,2002,20cent,French
36084,2002,1euro,French
36085,2002,1euro,French
36086,2002,1cent,French
36087,2002,2cent,French
36088,2002,10cent,French
36089,2002,10cent,French
36090,2002,10cent,French
36091,2002,10cent,French
36092,2002,20cent,French
36093,2002,20cent,French
36094,2002,20cent,French
36095,2002,20cent,French
36096,2002,20cent,French
36097,2002,20cent,French
36098,2002,1euro,French
36099,2002,2euro,French
36100,2002,2euro,French
36101,2002,1cent,French
36102,2002,1cent,French
36103,2002,1cent,French
36104,2002,5cent,French
36105,2002,5cent,French
36106,2002,5cent,French
36107,2002,5cent,French
36108,2002,5cent,French
36109,2002,1euro,French
36110,2002,1euro,French
36111,2002,2euro,French
36112,2002,1cent,French
36113,2002,1cent,French
36114,2002,1cent,French
36115,2002,1cent,French
36116,2002,2cent,French
36117,2002,2cent,French
36118,2002,2cent,French
36119,2002,10cent,French
36120,2002,10cent,French
36121,2002,10cent,French
36122,2002,50cent,French
36123,2002,50cent,French
36124,2002,1euro,French
36125,2002,2euro,French
36126,2002,2euro,French
36127,2002,2euro,French
36128,2002,1cent,French
36129,2002,1cent,French
36130,2002,10cent,French
36131,2002,20cent,French
36132,2002,50cent,French
36133,2002,2euro,French
36134,2002,1cent,French
36135,2002,2cent,French
36136,2002,2cent,French
36137,2002,5cent,French
36138,2002,1cent,French
36139,2002,1cent,French
36140,2002,2cent,French
36141,2002,5cent,French
36142,2002,5cent,French
36143,2002,5cent,French
36144,2002,5cent,French
36145,2002,5cent,French
36146,2002,10cent,French
36147,2002,10cent,French
36148,2002,10cent,French
36149,2002,20cent,French
36150,2002,20cent,French
36151,2002,2euro,French
36152,2002,1cent,French
36153,2002,1cent,French
36154,2002,1cent,French
36155,2002,1cent,French
36156,2002,1cent,French
36157,2002,1cent,French
36158,2002,1cent,French
36159,2002,1cent,French
36160,2002,1cent,French
36161,2002,1cent,French
36162,2002,2cent,French
36163,2002,2cent,French
36164,2002,2cent,French
36165,2002,2cent,French
36166,2002,2cent,French
36167,2002,2cent,French
36168,2002,2cent,French
36169,2002,2cent,French
36170,2002,2cent,French
36171,2002,5cent,French
36172,2002,5cent,French
36173,2002,5cent,French
36174,2002,5cent,French
36175,2002,5cent,French
36176,2002,5cent,French
36177,2002,1cent,French
36178,2002,1cent,French
36179,2002,2cent,French
36180,2002,2cent,French
36181,2002,2cent,French
36182,2002,10cent,French
36183,2002,20cent,French
36184,2002,20cent,French
36185,2002,20cent,French
36186,2002,50cent,French
36187,2002,1cent,French
36188,2002,1cent,French
36189,2002,1cent,French
36190,2002,1cent,French
36191,2002,5cent,French
36192,2002,5cent,French
36193,2002,10cent,French
36194,2002,1cent,French
36195,2002,1cent,French
36196,2002,2cent,French
36197,2002,2cent,French
36198,2002,2cent,French
36199,2002,5cent,French
36200,2002,10cent,French
36201,2002,20cent,French
36202,2002,50cent,French
36203,2002,50cent,French
36204,2002,1euro,French
36205,2002,1euro,French
36206,2002,1euro,French
36207,2002,1euro,French
36208,2002,1euro,French
36209,2002,2euro,French
36210,2002,2euro,French
36211,2002,1cent,French
36212,2002,2cent,French
36213,2002,5cent,French
36214,2002,5cent,French
36215,2002,10cent,French
36216,2002,10cent,French
36217,2002,20cent,French
36218,2002,50cent,French
36219,2002,50cent,French
36220,2002,2euro,French
36221,2002,2euro,French
36222,2002,1cent,French
36223,2002,1cent,French
36224,2002,2cent,French
36225,2002,2cent,French
36226,2002,5cent,French
36227,2002,10cent,French
36228,2002,20cent,French
36229,2002,20cent,French
36230,2002,20cent,French
36231,2002,50cent,French
36232,2002,1euro,French
36233,2002,2euro,French
36234,2002,1cent,French
36235,2002,1cent,French
36236,2002,2cent,French
36237,2002,2cent,French
36238,2002,5cent,French
36239,2002,5cent,French
36240,2002,10cent,French
36241,2002,10cent,French
36242,2002,10cent,French
36243,2002,10cent,French
36244,2002,20cent,French
36245,2002,20cent,French
36246,2002,20cent,French
36247,2002,20cent,French
36248,2002,50cent,French
36249,2002,50cent,French
36250,2002,50cent,French
36251,2002,1euro,French
36252,2002,1euro,French
36253,2002,1euro,French
36254,2002,2euro,French
36255,2002,2euro,French
36256,2002,1cent,French
36257,2002,1cent,French
36258,2002,2cent,French
36259,2002,2cent,French
36260,2002,2cent,French
36261,2002,2cent,French
36262,2002,2cent,French
36263,2002,1cent,French
36264,2002,1cent,French
36265,2002,1cent,French
36266,2002,1cent,French
36267,2002,1cent,French
36268,2002,2cent,French
36269,2002,2cent,French
36270,2002,5cent,French
36271,2002,5cent,French
36272,2002,5cent,French
36273,2002,10cent,French
36274,2002,20cent,French
36275,2002,50cent,French
36276,2002,50cent,French
36277,2002,1euro,French
36278,2002,2euro,French
36279,2002,2euro,French
36280,2002,2euro,French
36281,2002,2euro,French
36282,2002,2cent,French
36283,2002,2cent,French
36284,2002,2cent,French
36285,2002,5cent,French
36286,2002,5cent,French
36287,2002,10cent,French
36288,2002,10cent,French
36289,2002,10cent,French
36290,2002,10cent,French
36291,2002,20cent,French
36292,2002,50cent,French
36293,2002,50cent,French
36294,2002,1euro,French
36295,2002,2euro,French
36296,2002,2euro,French
36297,2002,2euro,French
36298,2002,1cent,French
36299,2002,2cent,French
36300,2002,5cent,French
36301,2002,5cent,French
36302,2002,10cent,French
36303,2002,10cent,French
36304,2002,10cent,French
36305,2002,10cent,French
36306,2002,10cent,French
36307,2002,10cent,French
36308,2002,10cent,French
36309,2002,20cent,French
36310,2002,20cent,French
36311,2002,20cent,French
36312,2002,20cent,French
36313,2002,20cent,French
36314,2002,1euro,French
36315,2002,1euro,French
36316,2002,2euro,French
36317,2002,2euro,French
36318,2002,1cent,French
36319,2002,2cent,French
36320,2002,2cent,French
36321,2002,5cent,French
36322,2002,10cent,French
36323,2002,20cent,French
36324,2002,20cent,French
36325,2002,20cent,French
36326,2002,50cent,French
36327,2002,1euro,French
36328,2002,2euro,French
36329,2002,2euro,French
36330,2002,2cent,French
36331,2002,2cent,French
36332,2002,2cent,French
36333,2002,2cent,French
36334,2002,1cent,French
36335,2002,2cent,French
36336,2002,10cent,French
36337,2002,1euro,French
36338,2002,2euro,French
36339,2002,2euro,French
36340,2002,1cent,French
36341,2002,2cent,French
36342,2002,5cent,French
36343,2002,10cent,French
36344,2002,10cent,French
36345,2002,20cent,French
36346,2002,20cent,French
36347,2002,50cent,French
36348,2002,50cent,French
36349,2002,50cent,French
36350,2002,50cent,French
36351,2002,50cent,French
36352,2002,1euro,French
36353,2002,1euro,French
36354,2002,1euro,French
36355,2002,2euro,French
36356,2002,1cent,French
36357,2002,2cent,French
36358,2002,5cent,French
36359,2002,10cent,French
36360,2002,20cent,French
36361,2002,20cent,French
36362,2002,2euro,French
36363,2002,2euro,French
36364,2002,1cent,French
36365,2002,5cent,French
36366,2002,10cent,French
36367,2002,10cent,French
36368,2002,10cent,French
36369,2002,10cent,French
36370,2002,20cent,French
36371,2002,20cent,French
36372,2002,50cent,French
36373,2002,1euro,French
36374,2002,2euro,French
36375,2002,1cent,French
36376,2002,1cent,French
36377,2002,1cent,French
36378,2002,1cent,French
36379,2002,1cent,French
36380,2002,2cent,French
36381,2002,2cent,French
36382,2002,10cent,French
36383,2002,10cent,French
36384,2002,10cent,French
36385,2002,10cent,French
36386,2002,10cent,French
36387,2002,10cent,French
36388,2002,20cent,French
36389,2002,20cent,French
36390,2002,1cent,French
36391,2002,2cent,French
36392,2002,2cent,French
36393,2002,2cent,French
36394,2002,2cent,French
36395,2002,2cent,French
36396,2002,5cent,French
36397,2002,5cent,French
36398,2002,5cent,French
36399,2002,5cent,French
36400,2002,5cent,French
36401,2002,10cent,French
36402,2002,20cent,French
36403,2002,20cent,French
36404,2002,20cent,French
36405,2002,20cent,French
36406,2002,1euro,French
36407,2002,2euro,French
36408,2002,1cent,French
36409,2002,1cent,French
36410,2002,1cent,French
36411,2002,2cent,French
36412,2002,2cent,French
36413,2002,5cent,French
36414,2002,5cent,French
36415,2002,5cent,French
36416,2002,5cent,French
36417,2002,20cent,French
36418,2002,1cent,French
36419,2002,1cent,French
36420,2002,1cent,French
36421,2002,2cent,French
36422,2002,2cent,French
36423,2002,5cent,French
36424,2002,10cent,French
36425,2002,50cent,French
36426,2002,2euro,French
36427,2002,1cent,French
36428,2002,2cent,French
36429,2002,20cent,French
36430,2002,20cent,French
36431,2002,1euro,French
36432,2002,1euro,French
36433,2002,2euro,French
36434,2002,5cent,French
36435,2002,20cent,French
36436,2002,1cent,French
36437,2002,1cent,French
36438,2002,1cent,French
36439,2002,1cent,French
36440,2002,1cent,French
36441,2002,2cent,French
36442,2002,2cent,French
36443,2002,5cent,French
36444,2002,10cent,French
36445,2002,10cent,French
36446,2002,10cent,French
36447,2002,10cent,French
36448,2002,20cent,French
36449,2002,50cent,French
36450,2002,1euro,French
36451,2002,1euro,French
36452,2002,2euro,French
36453,2002,1cent,French
36454,2002,1cent,French
36455,2002,1cent,French
36456,2002,2cent,French
36457,2002,2cent,French
36458,2002,2cent,French
36459,2002,2cent,French
36460,2002,2cent,French
36461,2002,2cent,French
36462,2002,2cent,French
36463,2002,2cent,French
36464,2002,1euro,French
36465,2002,1euro,French
36466,2002,1euro,French
36467,2002,1euro,French
36468,2002,2euro,French
36469,2002,2euro,French
36470,2002,1cent,French
36471,2002,1cent,French
36472,2002,5cent,French
36473,2002,5cent,French
36474,2002,20cent,French
36475,2002,50cent,French
36476,2002,1euro,French
36477,2002,2euro,French
36478,2002,1cent,French
36479,2002,1cent,French
36480,2002,1cent,French
36481,2002,1cent,French
36482,2002,1cent,French
36483,2002,2cent,French
36484,2002,2cent,French
36485,2002,2cent,French
36486,2002,20cent,French
36487,2002,20cent,French
36488,2002,1euro,French
36489,2002,1euro,French
36490,2002,2euro,French
36491,2002,1cent,French
36492,2002,2cent,French
36493,2002,2cent,French
36494,2002,5cent,French
36495,2002,5cent,French
36496,2002,10cent,French
36497,2002,50cent,French
36498,2002,50cent,French
36499,2002,50cent,French
36500,2002,1euro,French
36501,2002,1euro,French
36502,2002,1euro,French
36503,2002,1euro,French
36504,2002,2euro,French
36505,2002,2euro,French
36506,2002,10cent,French
36507,2002,10cent,French
36508,2002,10cent,French
36509,2002,10cent,French
36510,2002,10cent,French
36511,2002,20cent,French
36512,2002,20cent,French
36513,2002,20cent,French
36514,2002,20cent,French
36515,2002,20cent,French
36516,2002,50cent,French
36517,2002,50cent,French
36518,2002,50cent,French
36519,2002,1euro,French
36520,2002,2euro,French
36521,2002,2euro,French
36522,2002,2euro,French
36523,2002,2euro,French
36524,2002,2euro,French
36525,2002,1cent,French
36526,2002,1cent,French
36527,2002,1cent,French
36528,2002,1cent,French
36529,2002,1cent,French
36530,2002,1cent,French
36531,2002,1cent,French
36532,2002,2cent,French
36533,2002,2cent,French
36534,2002,2cent,French
36535,2002,2cent,French
36536,2002,5cent,French
36537,2002,5cent,French
36538,2002,5cent,French
36539,2002,10cent,French
36540,2002,10cent,French
36541,2002,10cent,French
36542,2002,1cent,French
36543,2002,1cent,French
36544,2002,1cent,French
36545,2002,1cent,French
36546,2002,1cent,French
36547,2002,2cent,French
36548,2002,2cent,French
36549,2002,5cent,French
36550,2002,10cent,French
36551,2002,20cent,French
36552,2002,50cent,French
36553,2002,1cent,French
36554,2002,1cent,French
36555,2002,2cent,French
36556,2002,2cent,French
36557,2002,2cent,French
36558,2002,20cent,French
36559,2002,20cent,French
36560,2002,20cent,French
36561,2002,20cent,French
36562,2002,1euro,French
36563,2002,10cent,French
36564,2002,10cent,French
36565,2002,10cent,French
36566,2002,10cent,French
36567,2002,20cent,French
36568,2002,50cent,French
36569,2002,1euro,French
36570,2002,1euro,French
36571,2002,2euro,French
36572,2002,10cent,French
36573,2002,50cent,French
36574,2002,50cent,French
36575,2002,50cent,French
36576,2002,1euro,French
36577,2002,1euro,French
36578,2002,5cent,French
36579,2002,5cent,French
36580,2002,5cent,French
36581,2002,5cent,French
36582,2002,10cent,French
36583,2002,20cent,French
36584,2002,20cent,French
36585,2002,20cent,French
36586,2002,1euro,French
36587,2002,1euro,French
36588,2002,2euro,French
36589,2002,1cent,French
36590,2002,1cent,French
36591,2002,1cent,French
36592,2002,1cent,French
36593,2002,1cent,French
36594,2002,1cent,French
36595,2002,1cent,French
36596,2002,1cent,French
36597,2002,2cent,French
36598,2002,2cent,French
36599,2002,2cent,French
36600,2002,2cent,French
36601,2002,2cent,French
36602,2002,20cent,French
36603,2002,20cent,French
36604,2002,20cent,French
36605,2002,1cent,French
36606,2002,1cent,French
36607,2002,1cent,French
36608,2002,1cent,French
36609,2002,5cent,French
36610,2002,5cent,French
36611,2002,50cent,French
36612,2002,2euro,French
36613,2002,2euro,French
36614,2002,2cent,French
36615,2002,20cent,French
36616,2002,1euro,French
36617,2002,1euro,French
36618,2002,50cent,French
36619,2002,50cent,French
36620,2002,50cent,French
36621,2002,1euro,French
36622,2002,1euro,French
36623,2002,1euro,French
36624,2002,2euro,French
36625,2002,1cent,French
36626,2002,1cent,French
36627,2002,1cent,French
36628,2002,2cent,French
36629,2002,2cent,French
36630,2002,2cent,French
36631,2002,2cent,French
36632,2002,2cent,French
36633,2002,2cent,French
36634,2002,2cent,French
36635,2002,2cent,French
36636,2002,10cent,French
36637,2002,20cent,French
36638,2002,2euro,French
36639,2002,1cent,French
36640,2002,1cent,French
36641,2002,2cent,French
36642,2002,2cent,French
36643,2002,5cent,French
36644,2002,5cent,French
36645,2002,5cent,French
36646,2002,5cent,French
36647,2002,5cent,French
36648,2002,5cent,French
36649,2002,5cent,French
36650,2002,10cent,French
36651,2002,10cent,French
36652,2002,10cent,French
36653,2002,10cent,French
36654,2002,10cent,French
36655,2002,10cent,French
36656,2002,20cent,French
36657,2002,20cent,French
36658,2002,20cent,French
36659,2002,20cent,French
36660,2002,20cent,French
36661,2002,50cent,French
36662,2002,50cent,French
36663,2002,10cent,French
36664,2002,10cent,French
36665,2002,10cent,French
36666,2002,20cent,French
36667,2002,20cent,French
36668,2002,20cent,French
36669,2002,50cent,French
36670,2002,50cent,French
36671,2002,1euro,French
36672,2002,2cent,French
36673,2002,2cent,French
36674,2002,2cent,French
36675,2002,2cent,French
36676,2002,5cent,French
36677,2002,5cent,French
36678,2002,5cent,French
36679,2002,5cent,French
36680,2002,5cent,French
36681,2002,10cent,French
36682,2002,10cent,French
36683,2002,20cent,French
36684,2002,20cent,French
36685,2002,2euro,French
36686,2002,1cent,French
36687,2002,1cent,French
36688,2002,1cent,French
36689,2002,2cent,French
36690,2002,2cent,French
36691,2002,5cent,French
36692,2002,5cent,French
36693,2002,10cent,French
36694,2002,10cent,French
36695,2002,50cent,French
36696,2002,50cent,French
36697,2002,1euro,French
36698,2002,2euro,French
36699,2002,1cent,French
36700,2002,1cent,French
36701,2002,10cent,French
36702,2002,10cent,French
36703,2002,10cent,French
36704,2002,10cent,French
36705,2002,20cent,French
36706,2002,20cent,French
36707,2002,20cent,French
36708,2002,50cent,French
36709,2002,50cent,French
36710,2002,50cent,French
36711,2002,1euro,French
36712,2002,2euro,French
36713,2002,2euro,French
36714,2002,20cent,French
36715,2002,20cent,French
36716,2002,20cent,French
36717,2002,50cent,French
36718,2002,50cent,French
36719,2002,1euro,French
36720,2002,20cent,French
36721,2002,50cent,French
36722,2002,2euro,French
36723,2002,2euro,French
36724,2002,1cent,French
36725,2002,1cent,French
36726,2002,5cent,French
36727,2002,10cent,French
36728,2002,20cent,French
36729,2002,20cent,French
